0.013116036,101088.404
0.110219084,101289.5746
0.011081224,101074.7292
0.009253883,101060.7163
0.007589427,101044.878
0.006068931,101026.9699
0.004693323,101007.922
0.102489278,101279.9412
0.094488476,101269.9376
0.015413095,101102.3091
0.018014127,101115.421
0.117313948,101298.3687
0.123725219,101306.3923
0.003468393,100990.4998
0.086473389,101259.6969
0.078455196,101248.9355
0.020954072,101127.4009
0.0242872,101138.952
0.028088833,101151.0845
0.129461838,101313.9997
0.134455923,101320.9576
0.138696308,101327.1348
0.002397543,100972.9827
0.032431872,101163.6818
0.070535656,101237.5191
0.142194051,101332.4944
0.001485918,100966.6231
7.54E-04,101009.0228
0.037364523,101176.3528
0.042904633,101188.7354
0.049045683,101201.1935
0.062923213,101225.6705
0.055742618,101213.5454
0.144994917,101336.8364
2.63E-04,101139.6172
0.005865155,101425.8395
0.147183335,101340.3226
0.004551594,101446.6929
0.003374498,101470.4695
9.14E-05,101340.4888
0.007324862,101408.3476
0.148883548,101342.7179
0.002335687,101496.7738
0.001445039,101523.8189
7.34E-04,101534.2926
2.62E-04,101483.1461
0.008957645,101393.1267
0.148939344,101341.7259
0.149786337,101342.1378
0.150252175,101346.0301
0.010808258,101379.3914
0.147994804,101340.9566
0.150616831,101343.4986
0.151414104,101346.1961
0.012926019,101367.2884
0.015349095,101356.8563
0.146821517,101340.0229
0.151500213,101341.9428
0.152201838,101345.0387
0.01811488,101347.6114
0.145163628,101338.6744
0.152206467,101346.0577
0.021283152,101339.1605
0.142770592,101336.6902
0.024930966,101331.7285
0.029125789,101325.6814
0.13958981,101334.3409
0.03390694,101321.0377
0.135666082,101331.8288
0.039288391,101317.4068
0.131024901,101329.2829
0.045275492,101314.736
0.12568898,101326.8092
0.051849759,101313.124
0.098093187,101317.8759
0.090180508,101316.0103
0.119672461,101324.4168
0.113034319,101322.1327
0.105810762,101319.9608
0.058952091,101312.4492
0.066501403,101312.5561
0.082261636,101314.5101
0.074338952,101313.3361
