"domain.Default: Direction [1,0,0] (m)","domain.Default: Pressure Coefficient"
0.542169941173847,-0.861047821044922
0.5495993120388523,-0.8574360656738281
0.5492920922163547,-0.8602279663085938
0.5560829999973589,-0.8359697723388672
0.5557743333316805,-0.8364321899414062
0.5548483333309797,-0.8384729766845703
0.5551569999966581,-0.8378410339355469
0.5554656666641693,-0.8370228576660157
0.5607129999985716,-0.8293327331542969
0.5542309999977901,-0.8399916839599609
0.5545396666653013,-0.8391535186767578
0.5536136666646007,-0.8415031433105469
0.5539223333302792,-0.8407341766357422
0.5700523242285384,-0.8111518096923829
0.5703680747608231,-0.8104276275634765
0.5694309105612296,-0.8124996185302734
0.5663008273474838,-0.8230126953125
0.5666166757720094,-0.8217108917236329
0.5669277252067688,-0.8203849029541016
0.5675511409556763,-0.818206787109375
0.5672383047916837,-0.8191518402099609
0.5678644274078132,-0.8172422027587891
0.5681778039158396,-0.81614013671875
0.5684911999992338,-0.8151555633544922
0.5691179999998175,-0.8133493804931641
0.5688045999986135,-0.8142987060546876
0.5647303999966433,-0.8388812255859375
0.5616423755819477,-0.82893798828125
0.5613308153919425,-0.8290436553955078
0.5610216666635629,-0.8292528533935547
0.5622598052939082,-0.8291580200195313
0.5619534536938463,-0.8290848541259765
0.5631852462968092,-0.8306546783447266
0.5628754895824889,-0.8300598907470703
0.5634927361807966,-0.8317240905761719
0.5644181929753446,-0.8418097686767578
0.5638000138685204,-0.8334686279296876
0.5641084008423758,-0.8366273498535156
0.6509602309867883,-0.6655740356445312
0.6398658367330119,-0.6899593353271485
0.6395551428556236,-0.6897740936279297
0.6361375140848572,-0.6923223876953125
0.6386229932688918,-0.6898314666748047
0.638933745394699,-0.6897829437255859
0.6392444489800078,-0.6897212982177735
0.6883060425502745,-0.6022129440307618
0.6886153829770129,-0.6010055923461914
0.6889247234054438,-0.5998648071289062
0.6892343054759938,-0.5988290405273438
0.6620869791643522,-0.6459064483642578
0.6592911666643522,-0.653622055053711
0.6179049331372066,-0.7246493530273438
0.6182121361627748,-0.7240325927734376
0.6215918108037952,-0.718673095703125
0.6200552199993563,-0.7207211303710938
0.6228198399992491,-0.7175926208496094
0.6225126638381225,-0.7178106689453125
0.6222055068638546,-0.7180817413330078
0.6218984381581514,-0.7183813476562501
0.6237409002750431,-0.717206802368164
0.6231270199986411,-0.717440185546875
0.6234341999998212,-0.7172863006591798
0.6246594647256849,-0.7174337005615234
0.6240452007043338,-0.717210922241211
0.6243499808440409,-0.7172507476806641
0.6358268434958121,-0.692728271484375
0.6355162621859156,-0.6932075500488282
0.6352061272750839,-0.6936952209472657
0.6286808571434901,-0.7096961975097656
0.6268166938747298,-0.7256375122070312
0.6261988199997139,-0.7230188751220703
0.6265068784677248,-0.7280631256103516
0.625891636162775,-0.720645751953125
0.6255844331372068,-0.7191695404052735
0.6252771418385944,-0.7183030700683594
0.6274380816339371,-0.7158567047119141
0.6271273877543334,-0.718255615234375
0.6277487755108824,-0.7140818786621094
0.6280594693869413,-0.7124188995361328
0.6283701632643296,-0.7109535980224609
0.7077033128324709,-0.5621440124511718
0.7156277391336843,-0.5610689163208008
0.7193086086943667,-0.5416852569580078
0.7180816790003601,-0.5451033020019531
0.7183883951356822,-0.5442104721069336
0.7186951304339791,-0.5433695220947266
0.719001869564789,-0.5425031661987305
0.7214550927773242,-0.5366640853881836
0.7217623837754512,-0.5360234069824219
0.7220692340438328,-0.5353878021240235
0.7223759961692728,-0.5347874069213867
0.7226827391336843,-0.5342526245117187
0.7245238637249393,-0.5312162017822266
0.7232966964474352,-0.5331459045410156
0.7236063110296723,-0.5326590347290039
0.7239154465425223,-0.532152328491211
0.7242198850635173,-0.5316838455200196
0.7291242340438328,-0.5318328094482422
0.728817383775451,-0.5303878021240235
0.7285100927773243,-0.529383659362793
0.7282005931649476,-0.5288961410522461
0.7266703478255871,-0.5288912200927735
0.7278915534576418,-0.5286611175537109
0.7275872107404251,-0.5285513305664062
0.7269770869568075,-0.5287014389038086
0.7272833470480589,-0.5285392761230469
0.6926372916224486,-0.5901414489746094
0.6917087872317018,-0.5921274566650391
0.6907808336174777,-0.5943560028076172
0.6972752232507465,-0.5827046966552735
0.6969673328292303,-0.5830121231079102
0.7303560666640283,-0.5255255126953126
0.7448555227258307,-0.49613731384277343
0.7451652272732402,-0.49484485626220703
0.7454749318174769,-0.4937448501586914
0.742381906362757,-0.5026139831542968
0.7426902850343701,-0.5036164093017578
0.7429986444434393,-0.5050689697265625
0.7334396222187313,-0.5148126602172851
0.7337479777748881,-0.5140839004516602
0.7346728035700616,-0.5118771362304687
0.15605230390399588,-1.5906875610351563
0.15393245023264407,-1.6040197753906251
0.15423238124156827,-1.6012873840332031
0.17305377499376773,-1.5845303344726562
0.17335794999546744,-1.58791259765625
0.17366212499858358,-1.5923768615722658
0.17396629999886684,-1.597930908203125
0.1745746499937677,-1.6162051391601562
0.1742704749963173,-1.6055230712890625
0.19534023809256174,-1.5376821899414064
0.2290370000005174,-1.5094331359863282
0.2293494999992886,-1.5055229187011718
0.22966199999673392,-1.502101287841797
0.22997449999417924,-1.4990669250488282
0.23028699999388821,-1.496434326171875
0.14398400000010514,-1.6082379150390624
0.1457900000022426,-1.6032913208007813
0.145489,-1.6036436462402344
0.1448869999955148,-1.6049168395996094
0.1451879999977574,-1.6042042541503907
0.14428499999901886,-1.6068711853027344
0.14458599999593527,-1.6057241821289063
0.14037200000182215,-1.6655029296875001
0.1391559444398694,-1.6659719848632812
0.1394629722199347,-1.685611572265625
0.13976849305554434,-1.7162380981445313
0.1412749999969123,-1.6366293334960937
0.14368299999922524,-1.609849395751953
0.14278000000112134,-1.6163719177246094
0.14308100000139778,-1.613919677734375
0.14338199999967688,-1.6117306518554688
0.1424789999988787,-1.619244842529297
0.14217799999796762,-1.6226010131835937
0.14157599999683806,-1.631107177734375
0.1418769999987344,-1.6265093994140625
0.1460910000018221,-1.6031724548339845
0.14639200000140162,-1.6032807922363281
0.14669300000098112,-1.6035787963867187
0.11534397058528638,-1.654189453125
0.1262806305062552,-1.6420988464355468
0.11685176470138876,-1.6756259155273439
0.1177564411753472,-1.719730224609375
0.11805874600792751,-1.752611083984375
0.11836254285636288,-1.7417897033691407
0.12658519619331257,-1.6452279663085938
0.1293310555543403,-1.6809237670898438
0.1287176212296618,-1.733361053466797
0.12902402777749183,-1.7232025146484375
0.13117322221993472,-1.6360076904296876
0.13148024999935665,-1.6326687622070313
0.1308661944398694,-1.6398936462402345
0.1305591666598041,-1.6442828369140625
0.1299451111073939,-1.6577734375
0.13025213888231227,-1.6504373168945312
0.13301538888231226,-1.6220166015625
0.13240133333118878,-1.6252053833007813
0.13178727777749186,-1.6298115539550782
0.13209430555434032,-1.627257080078125
0.1363926944398694,-1.6217201232910157
0.10333409090867454,-1.6620085144042969
0.10303603030289152,-1.662177276611328
0.11353461764661998,-1.6473173522949218
0.11323305882345919,-1.647302703857422
0.022319666666422038,-1.8508375549316407
0.022844999998165298,-1.8606436157226562
0.022582333332293668,-1.8545552062988282
0.02074366666348651,-1.8955239868164062
0.021006333327706905,-1.878318328857422
0.021268999994128946,-1.8662501525878907
0.02153166666275263,-1.8584751892089844
0.021794333331376314,-1.8537576293945313
0.01995566666642204,-2.0935740661621094
0.019696446078138426,-2.120169982910156
0.020480999998165293,-1.9156478881835939
0.020218333332293666,-1.9519261169433595
0.02911989999465132,-1.9163980102539062
0.027814649994651316,-1.8410469055175782
0.024420595832600957,-2.0751193237304686
0.024682049999027515,-2.0527146911621093
0.02494309999683942,-1.9459408569335939
0.025465199996110053,-1.8843783569335937
0.02572624999878439,-1.868075408935547
0.026248349996839414,-1.8469963073730469
0.025987299999027512,-1.8555274963378907
0.02677044999611005,-1.8377334594726562
0.035354443343893,-2.001511535644531
0.03619677272792836,-1.8591395568847657
0.03591518181765732,-1.893965301513672
0.03704154545297193,-1.8197119140625
0.037323136363242984,-1.81231689453125
0.03647836363531463,-1.8438848876953124
0.036759954542700896,-1.8309368896484375
0.041265409088286575,-1.9045970153808593
0.040139045452971936,-1.8179272460937501
0.04098381817801553,-1.8668870544433593
0.04042063636324298,-1.8285423278808595
0.040702227270629256,-1.8435957336425781
0.04182508333074349,-1.9576356506347656
0.04293741666459479,-1.812311248779297
0.043215499998446094,-1.8027363586425782
0.04349358333074348,-1.7953570556640626
0.044605916664594784,-1.7796176147460938
0.044883999998446084,-1.7783818054199219
0.044327833330743485,-1.7817098999023437
0.04377166666459478,-1.7896397399902344
0.04404974999844609,-1.7851844787597657
0.04516208333074348,-1.7778431701660156
0.045440166664594786,-1.778419952392578
0.04571824999844609,-1.7800099182128906
0.04738674999844608,-1.8229148864746094
0.04710866666459478,-1.8093110656738283
0.04683058333074348,-1.799598846435547
0.045996333330743475,-1.7828182983398437
0.04627441666459478,-1.7866970825195312
0.04655249999844609,-1.7920188903808594
0.048222959164550994,-1.9328498840332031
0.048506919996937736,-1.9154095458984375
0.04879283999886829,-1.8450238037109374
0.0334486666624567,-1.8235769653320313
0.033721419565357735,-1.8297158813476564
0.0345394024851348,-1.86713134765625
0.03399608971351266,-1.8382269287109376
0.03426960881963973,-1.8501025390625
0.03154533332883848,-1.8304742431640626
0.02991390476165153,-2.0188502502441406
0.0301858095219736,-1.9201289367675782
0.030729619045239416,-1.8648535156250001
0.03127342856857972,-1.8384585571289063
0.031001523808239034,-1.8501144409179688
0.0331767619030276,-1.8196830749511719
0.03290485713961012,-1.8173583984375001
0.03236104761518585,-1.8181069946289063
0.03263295237573616,-1.816912384033203
0.06615571428275946,-1.7285563659667968
0.06644414285485958,-1.726685791015625
0.08078339999554307,-1.7324107360839844
0.0813815999933146,-1.7172877502441406
0.0804842999966573,-1.7414898681640625
0.0716471379288435,-1.7797744750976563
0.07194120689326525,-1.7604286193847656
0.07223527585967257,-1.7499232482910156
0.07252934482806549,-1.7405255126953125
0.07958825775811962,-1.8296818542480469
0.07517593979943735,-1.7081544494628906
0.07429045082707039,-1.7126873779296876
0.07458716625048706,-1.7106715393066407
0.07488176428748557,-1.7091481018066406
0.07311748275889457,-1.7272042846679687
0.0734110924724837,-1.7226191711425782
0.06529042856927962,-1.7388017272949219
0.06327142856927961,-1.8652972412109374
0.06355985713855923,-1.8000729370117188
0.06471357142695972,-1.749731903076172
0.06413671428275947,-1.7675048828125
0.06384828570971918,-1.7788331604003906
0.049364679999400855,-1.803957977294922
0.04965104653614817,-1.79281982421875
0.04993964682575805,-1.7837400817871094
0.05022780056392127,-1.7768363952636719
0.050511576104401185,-1.771438446044922
0.050794922993102176,-1.7671601867675781
0.05165204357248519,-1.7599639892578125
0.05250979999983357,-1.7600372314453125
0.053078513201976346,-1.764656219482422
0.053362199436578495,-1.7683641052246095
0.053938756987850126,-1.780694580078125
0.05422519140077768,-1.78989013671875
0.054511214996386934,-1.8025436401367188
0.06151876922940555,-1.762095947265625
0.06122592307440028,-1.7556561279296876
0.0606402307666057,-1.7470858764648438
0.06093307691939501,-1.7508222961425781
0.3429315918390081,-1.3195997619628907
0.34199418367177786,-1.3082156372070313
0.34011760977300337,-1.3000602722167969
0.33980396861841794,-1.2995764160156251
0.33949271981276075,-1.2992190551757812
0.3504967927836603,-1.271751708984375
0.34955038775572667,-1.2749696350097657
0.3482896325067445,-1.2805093383789063
0.347658317894331,-1.2841807556152345
0.34797518348520906,-1.2823324584960938
0.35080946663047685,-1.271166229248047
0.3511226333902962,-1.2702354431152345
0.35522881651443095,-1.266636199951172
0.35428487755096527,-1.2663874053955078
0.35396924489806936,-1.2661762237548828
0.353338007193,-1.2667795562744142
0.35365361618736213,-1.2664630889892579
0.3527074240959306,-1.2674330902099609
0.3530224888969635,-1.2671417999267578
0.3523946319506066,-1.2675907135009765
0.3514411263770303,-1.2695040893554688
0.35176257820084506,-1.2689833068847656
0.35208126813530266,-1.2682846832275392
0.3599591599987648,-1.2894653320312501
0.3571255714270281,-1.2726276397705079
0.3555456327966344,-1.2674233245849609
0.36994642182319293,-1.2316399383544923
0.376196999999341,-1.2396665954589845
0.37651199117102196,-1.2349401092529297
0.37588250000087875,-1.2439767456054687
0.37462691999970943,-1.2665803527832031
0.3708819638993467,-1.2321435546875
0.3721297926226821,-1.2350598907470702
0.3718181999998184,-1.2340338897705079
0.38248699999970714,-1.1999101257324218
0.38374500000087874,-1.1971759796142578
0.3834304999987552,-1.1975962066650392
0.3831159999966317,-1.198350067138672
0.38122829271362224,-1.2034723663330078
0.3774585375798621,-1.2244200134277343
0.3783985275040116,-1.217322006225586
0.3777702072654261,-1.2223311614990235
0.3780841414504154,-1.2197809600830078
0.3793419999986088,-1.2117740631103515
0.3787130039295838,-1.2157797241210937
0.37902749999923113,-1.213780517578125
0.37682943937710167,-1.2313026428222658
0.37714639639533165,-1.227669448852539
0.3668249199997094,-1.2356098175048829
0.3671369999981835,-1.2348928833007813
0.3674490799966576,-1.234169692993164
0.3690128929119424,-1.2320535278320313
0.368073240000872,-1.2333827209472656
0.36869788739158205,-1.2326783752441406
0.3683853199993461,-1.2332556915283204
0.36152541102402264,-1.2635655975341797
0.36183515035905683,-1.2606610107421876
0.360271240000872,-1.2813458251953125
0.360895887391582,-1.2714517974853516
0.3605833199993461,-1.276284408569336
0.36276790729237507,-1.2534838104248047
0.3630799638993466,-1.2513449859619141
0.3633920399992371,-1.2497518920898438
0.23091199999650755,-1.491943359375
0.2327869999992886,-1.4833407592773438
0.2324745000005174,-1.4845126342773438
0.23466199999441206,-1.4798069763183594
0.2330994999967339,-1.48246337890625
0.23341199999417922,-1.4817453002929688
0.2343494999965075,-1.480094451904297
0.2337244999938882,-1.4810549926757812
0.23403699999679856,-1.4805490112304687
0.24309904202339294,-1.484502410888672
0.24932695268122684,-1.4579193115234375
0.24465120389047848,-1.471138916015625
0.2521291133685104,-1.4647274780273438
0.2524377923641611,-1.4665737915039063
0.25088319999944686,-1.459794158935547
0.2505715999988392,-1.4591326904296875
0.24963715050356156,-1.4580157470703126
0.2502600097341835,-1.458572540283203
0.24994846815133723,-1.45823974609375
0.25119479999842204,-1.46069091796875
0.2518179999980048,-1.4630809020996094
0.2515063999973972,-1.4617884826660157
0.24278500766352398,-1.4885272216796874
0.2424704866431012,-1.4932162475585937
0.2415351999971343,-1.5167115783691407
0.2418467999973338,-1.5052664184570312
0.2421583999975333,-1.4989630126953126
0.234974499995518,-1.4796316528320312
0.2352869999970314,-1.4795820617675781
0.2355994999985448,-1.4796502685546875
0.2359120000005174,-1.4799148559570312
0.23622449999928857,-1.4802493286132812
0.2368494999941792,-1.4814598083496093
0.2365369999967339,-1.4807574462890625
0.25555482609020885,-1.493056640625
0.2558657239243748,-1.4825859069824219
0.2552444130467667,-1.5275593566894532
0.2539991727456456,-1.4864334106445314
0.2543107961049248,-1.49548583984375
0.2549337032620611,-1.5348085021972657
0.2546223999989843,-1.5101832580566406
0.2574174439626965,-1.4590699768066406
0.25772774453906044,-1.4561091613769532
0.25803813431200606,-1.4533837890625
0.25834854347744773,-1.4512298583984375
0.25865895652130544,-1.44922607421875
0.2589693695639164,-1.4471353149414063
0.2602076270845165,-1.4412513732910157
0.25990012391915174,-1.4425709533691407
0.26114156277586187,-1.4382148742675782
