0.573025,-2.097790718
0.5755,-2.085552931
0.5706,-2.105575323
0.5682,-2.113721371
0.578,-2.070564032
0.5805,-2.05829525
0.5658,-2.123893261
0.583,-2.050082922
0.5634,-2.135312319
0.5855,-2.045245409
0.561,-2.148103952
0.588,-2.043032885
0.5586,-2.163179636
0.5905,-2.043187618
0.593,-2.046353579
0.5562,-2.181392193
0.5955,-2.051773787
0.5538,-2.204559565
0.598013889,-2.054358244
0.5514,-2.23103261
0.600555556,-2.033032656
0.549,-2.250997543
0.603111111,-2.002110243
0.605666667,-1.972822905
0.5466,-2.261144876
0.608222222,-1.949157596
0.610777778,-1.927875876
0.5442,-2.272739172
0.613333333,-1.908599138
0.5418,-2.29041934
0.615888889,-1.891224027
0.618444444,-1.875627518
0.5394,-2.314641714
0.620961111,-1.861670732
0.6234,-1.849063754
0.6258,-1.837872863
0.537,-2.34700489
0.6282,-1.828908801
0.6306,-1.822497368
0.633,-1.818122268
0.6354,-1.814933538
0.6378,-1.812356353
0.6402,-1.81096077
0.5346,-2.390140772
0.655222222,-1.711113572
0.652666667,-1.732063532
0.6426,-1.812458515
0.650111111,-1.759164572
0.645038889,-1.810535073
0.647555556,-1.789814472
0.5322,-2.446376801
0.657777778,-1.6930722
0.660333333,-1.676635265
0.662888889,-1.660570383
0.665444444,-1.644492865
0.5298,-2.518750429
0.683333333,-1.534307718
0.691,-1.501991272
0.693555556,-1.483200669
0.698666667,-1.437867761
0.696111111,-1.459759116
0.701222222,-1.418202162
0.668,-1.62759304
0.670555556,-1.608332753
0.673111111,-1.588386655
0.675666667,-1.571014285
0.678222222,-1.556860209
0.680777778,-1.544995427
0.5274,-2.605054617
0.688444444,-1.513876915
0.685888889,-1.52388835
0.703777778,-1.399495721
0.711444444,-1.353229523
0.524975,-2.702287197
0.713972222,-1.342248201
0.706333333,-1.381899118
0.708888889,-1.366112709
0.716444444,-1.329355597
0.718888889,-1.314666271
0.721333333,-1.301802278
0.5225,-2.822779179
0.723777778,-1.291119814
0.726222222,-1.281383395
0.733555556,-1.26025486
0.749125,-1.107421994
0.52,-2.969878197
0.7465,-1.135713577
0.74125,-1.197319746
0.743875,-1.165485501
0.738625,-1.23001492
0.736045139,-1.252620935
0.731111111,-1.264840484
0.728666667,-1.272356272
0.75175,-1.082893133
0.759625,-1.031112909
0.757,-1.046136498
0.754375,-1.062887788
0.77275,-0.956098855
0.7855,-0.880293071
0.788,-0.865012407
0.7905,-0.846844375
0.5175,-3.120391369
0.76225,-1.017163515
0.764875,-1.003607035
0.7675,-0.989131153
0.770125,-0.972902119
0.783,-0.895034373
0.7805,-0.911322355
0.77796875,-0.926929295
0.775375,-0.940898836
0.793,-0.82739979
0.7955,-0.809467196
0.79796875,-0.79255408
0.80275,-0.754938483
0.800375,-0.773772061
0.805125,-0.739473283
0.8075,-0.726107776
0.809875,-0.712766886
0.81225,-0.69946754
0.814625,-0.686376512
0.817,-0.671578884
0.819375,-0.652548134
0.856666667,-0.397171706
0.864666667,-0.308542103
0.859333333,-0.3620857
0.862,-0.333829761
0.515,-3.251044035
0.838571429,-0.504356802
0.836049107,-0.5207901
0.833625,-0.538608193
0.83125,-0.556803823
0.828875,-0.575041652
0.8265,-0.593363225
0.824125,-0.611881614
0.82175,-0.631517768
0.851428571,-0.441333503
0.85402381,-0.426763028
0.848857143,-0.451031774
0.846285714,-0.46248427
0.841142857,-0.489501864
0.843714286,-0.475524902
0.867333333,-0.281329781
0.869940476,-0.256028056
0.872428571,-0.241631761
0.874857143,-0.235971436
0.882142857,-0.213255912
0.884571429,-0.207096562
0.901958333,-0.072989859
0.5125,-3.405759335
0.8995,-0.093208112
0.897,-0.113468409
0.8945,-0.134295911
0.877285714,-0.229555666
0.879714286,-0.221104667
0.892,-0.156994507
0.887017857,-0.198963657
0.8895,-0.181127697
0.909,-0.00778745
0.911333333,0.01227123
0.906666667,-0.029232558
0.904333333,-0.051555328
0.913666667,0.03111393
0.51,-3.674196005
0.916066667,0.049249332
0.5075,-3.820298433
0.9186,0.067627765
0.505,-3.896911144
0.5025,-4.066445351
0.9212,0.086825639
0.5,-4.071537971
0.9238,0.106657356
0.4975,-4.074564934
0.495,-4.067574501
0.9264,0.125655636
0.4925,-4.076969147
0.92895,0.142946124
0.49,-4.10607481
0.4875,-4.095714569
0.9314,0.160535425
0.485,-4.061083317
0.9338,0.180650324
0.4825,-4.087316513
0.48,-4.181699753
0.9362,0.202767089
0.4775,-4.213226318
0.475025,-4.194929123
0.9386,0.224858254
0.4726,-4.10851717
0.9410875,0.246328011
0.4702,-4.087543488
0.4678,-4.098128319
0.94375,0.268448025
0.4654,-4.123444557
0.463,-4.100651264
0.4606,-4.032548428
0.9465,0.290839285
0.4582,-4.066446304
0.94925,0.312664092
0.451,-4.203891754
0.4558,-4.227920532
0.4534,-4.242731094
0.4486,-4.066280842
0.4462,-4.016338348
0.4438,-4.002276421
0.9519375,0.33362326
0.4414,-4.023300171
0.4318,-4.058423042
0.4294,-4.088883877
0.9545,0.353429288
0.4342,-3.99494338
0.439,-4.014927387
0.4366,-3.977175236
0.417,-3.908085823
0.4195,-4.002472401
0.422,-4.038629055
0.4245,-4.059921265
0.426975,-4.082386971
0.957,0.37256217
0.412,-4.014748573
0.4145,-3.928581715
0.9595,0.391321987
0.4095,-4.024991035
0.407,-4.06026125
0.4045,-4.059374332
0.9619375,0.409657776
0.401986111,-4.0273242
0.96425,0.427965552
0.389222222,-3.81532526
0.386666667,-3.834822416
0.3766,-3.904857874
0.384111111,-3.90245676
0.381555556,-3.923578501
0.379038889,-3.922035217
0.391777778,-3.860984325
0.394333333,-3.888436556
0.396888889,-3.941319227
0.399444444,-3.97590065
0.9665,0.44620803
0.3694,-3.948070765
0.3718,-3.910318613
0.3742,-3.895903826
0.367,-3.92928195
0.3646,-3.872231245
0.3622,-3.903481245
0.3598,-4.026979446
0.96875,0.463109553
0.324333333,-3.776384115
0.326888889,-3.832682848
0.3574,-4.052942276
0.354961111,-4.023097992
0.309,-3.853846073
0.970875,0.478452951
0.311555556,-3.85889554
0.314111111,-3.787163734
0.316666667,-3.763883829
0.329444444,-3.865670681
0.319222222,-3.764820337
0.321777778,-3.77146244
0.342222222,-3.905198336
0.339666667,-3.911863089
0.352444444,-3.898671627
0.344777778,-3.824454546
0.349888889,-3.860155106
0.347333333,-3.804296494
0.306444444,-3.816032887
0.298777778,-3.831507683
0.301333333,-3.822557926
0.303888889,-3.815269232
0.97275,0.494642198
0.332,-3.913685322
0.334555556,-3.94157052
0.337111111,-3.941515207
0.296222222,-3.833797455
0.293666667,-3.84671998
0.9745,0.5140872
0.291111111,-3.891499519
0.288555556,-3.927880764
0.278666667,-3.75165987
0.276222222,-3.753037691
0.97625,0.532803655
0.286027778,-3.921165228
0.283555556,-3.876400471
0.281111111,-3.762362003
0.273777778,-3.760287523
0.271333333,-3.776351929
0.268888889,-3.808554888
0.266444444,-3.869986773
0.263954861,-3.849306107
0.229875,-3.721646547
0.250875,-3.774203777
0.24825,-3.812318563
0.245625,-3.825522661
0.23775,-3.711979866
0.9779125,0.549714983
0.261375,-3.750343084
0.25875,-3.745162964
0.256125,-3.754772186
0.2535,-3.761191607
0.235125,-3.71227026
0.2325,-3.709322214
0.2195,-3.723238707
0.22725,-3.79655838
0.22203125,-3.788732529
0.224625,-3.808188677
0.243,-3.816009521
0.240375,-3.784640789
0.9794,0.562384069
0.19725,-3.586330652
0.20203125,-3.690119743
0.199625,-3.624398947
0.2145,-3.598793507
0.217,-3.595445395
0.2045,-3.706694365
0.207,-3.656987667
0.2095,-3.625960827
0.212,-3.610311747
0.9808,0.571786821
0.185375,-3.692219973
0.18775,-3.665145397
0.190125,-3.623492002
0.194875,-3.589695454
0.1925,-3.602692842
0.9822,0.580535829
0.183,-3.683163404
0.180625,-3.650404215
0.16875,-3.624731779
0.9836,0.589478374
0.166375,-3.677537203
0.171125,-3.604084015
0.1735,-3.593316317
0.17825,-3.581287146
0.175875,-3.583644629
0.115428571,-3.794673204
0.130059524,-3.473411083
0.110566667,-3.522687912
0.11299881,-3.699500084
0.9849,0.598384917
0.161428571,-3.634814739
0.163950893,-3.671818733
0.158857143,-3.6411376
0.156285714,-3.666876078
0.153714286,-3.699414492
0.148571429,-3.766349077
0.151142857,-3.773510695
0.14597619,-3.689322233
0.143333333,-3.575316429
0.117857143,-3.80377841
0.120285714,-3.675874472
0.122714286,-3.63534236
0.140666667,-3.344450712
0.132666667,-3.418212414
0.135333333,-3.375404835
0.138,-3.34562397
0.125142857,-3.600401878
0.127571429,-3.53608346
0.100833333,-3.513218164
0.103266667,-3.437087774
0.1057,-3.379361868
0.108133333,-3.35567522
0.098420833,-3.549629211
0.0937,-3.577951431
0.09605,-3.564037085
0.986,0.607103765
0.045525,-3.119370461
